None,634.9,638.6,39_3,0.4001|0.3877|0.4196|0.4314|0.4059|0.3951|0.4152|0.4175|None|0.4228|0.478|None|0.3967|0.4483|0.4586|0.4764|0.4692|0.4642|0.4532|0.4953|0.5445|0.5621|0.5039|0.5075|0.4806|0.3311|0.4721|0.4945|0.4804|0.4838|0.5239|0.5503|0.5501|0.5531|0.4913|0.5359|0.5143|0.3848,0.5047|0.4828|0.5047|0.4828|0.5047|0.5055|0.5055|0.5047|None|0.425|0.425|None|0.482|0.5047|0.482|0.482|0.5047|0.5039|0.4828|0.5039|0.482|0.482|0.5039|0.5039|0.5039|0.6992|0.5047|0.5047|0.5047|0.4828|0.4828|0.4828|0.4828|0.4828|0.5047|0.4828|0.4828|0.5047,0.5583|0.5431|0.5583|0.5458|0.5583|0.5597|0.5583|0.5611|None|0.5847|0.5792|None|0.5458|0.5556|0.5431|0.5444|0.5528|0.5528|0.5444|0.55|0.5431|0.5431|0.55|0.5486|0.55|0.8861|0.55|0.55|0.55|0.5486|0.5444|0.5444|0.5444|0.5444|0.55|0.5444|0.5458|0.5528,0.0188|0.0188|0.0188|0.0188|0.0188|0.018|0.018|0.0188|None|0.0188|0.0195|None|0.0195|0.0188|0.0195|0.0195|0.0188|0.0195|0.0188|0.0195|0.0195|0.0195|0.0203|0.0203|0.0203|0.0234|0.0195|0.0195|0.0195|0.0195|0.0203|0.0203|0.0203|0.0203|0.0195|0.0195|0.0195|0.0188,0.0847|0.1278|0.0847|0.1264|0.0847|0.0833|0.0847|0.0819|None|0.0917|0.0972|None|0.1278|0.0875|0.1306|0.1292|0.0889|0.0889|0.1292|0.0917|0.1306|0.1306|0.0931|0.0944|0.0931|0.1097|0.0944|0.0944|0.0944|0.1264|0.1306|0.1319|0.1319|0.1319|0.0931|0.1319|0.1292|0.0889
None,638.1,638.5,56_1,0.2876|None|0.2839|None|0.2629,0.1102|None|0.1094|None|0.1086,0.6278|None|0.6292|None|0.6264,0.0883|None|0.0898|None|0.0977,0.3528|None|0.3569|None|0.3486
None,641.0,641.3,56_0,0.3123|0.3548|None|0.3449,0.1031|0.1008|None|0.0734,0.5125|0.5125|None|0.5125,0.093|0.1063|None|0.1117,0.2778|0.4514|None|0.4458
None,640.8,641.4,0_2,0.7654|0.7697|0.7529|0.7801|0.7437|0.6693|0.5249,0.1609|0.1711|0.6156|0.1727|0.5523|0.5938|0.5484,0.3583|0.3569|0.3097|0.3403|0.2889|0.3|0.2917,0.2164|0.1953|0.1734|0.1648|0.2703|0.1992|0.3297,0.6389|0.6347|0.6778|0.6472|0.7111|0.7|0.7069
None,640.8,641.3,0_3,0.772|0.783|0.7865|0.8007|None|0.6904,0.6281|0.5188|0.168|0.5891|None|0.2555,0.3208|0.3125|0.3486|0.2889|None|0.2194,0.1609|0.2773|0.1648|0.1906|None|0.2297,0.6667|0.6694|0.6333|0.6944|None|0.4583
None,622.9,625.2,71_0,0.3218|0.2624|0.2731|0.3037|0.283|0.2955|0.3306|0.348|0.3223|0.3418|0.3274|0.2991|0.2956|0.2908|0.3287|0.3416|0.3498|0.4095|0.395|0.3294|0.2811|0.2929|0.3053|0.2908,0.832|0.8328|0.8328|0.8336|0.8336|0.8328|0.8328|0.8328|0.8336|0.8313|0.8312|0.8312|0.8312|0.832|0.832|0.8312|0.8289|0.8305|0.8305|0.8305|0.8305|0.8305|0.8313|0.8305,0.2833|0.2833|0.2847|0.2833|0.2833|0.2833|0.2833|0.2847|0.2847|0.2833|0.2833|0.2847|0.2847|0.2847|0.2847|0.2792|0.2764|0.2736|0.2736|0.275|0.2736|0.2736|0.2736|0.2722,0.1008|0.1008|0.1008|0.0992|0.0992|0.1|0.1|0.1|0.1|0.1031|0.1023|0.1023|0.1023|0.1016|0.1016|0.1047|0.1063|0.107|0.1055|0.1055|0.1063|0.1055|0.1039|0.1055,0.0458|0.0444|0.0444|0.0444|0.0444|0.0444|0.0444|0.0431|0.0431|0.0444|0.0444|0.0431|0.0431|0.0431|0.0431|0.0458|0.0472|0.05|0.05|0.0472|0.0486|0.0486|0.0486|0.0486
None,640.9,642.2,39_0,0.4826|0.2791|0.3047|0.2577|0.3326|0.2823|0.2659|0.2824|0.2616|0.4698|0.4693|0.3438|0.3045|0.2617,0.5086|0.4289|0.4305|0.4281|0.4609|0.4609|0.4594|0.4602|0.4602|0.4859|0.4859|0.4867|0.4875|0.4883,0.5514|0.5875|0.6153|0.6167|0.6125|0.6083|0.6125|0.6139|0.6236|0.5597|0.5611|0.5597|0.5611|0.5611,0.018|0.018|0.0172|0.0188|0.0211|0.0219|0.0227|0.0227|0.0211|0.0211|0.0219|0.0219|0.0211|0.0211,0.0903|0.0931|0.0653|0.0667|0.0847|0.0944|0.0972|0.1028|0.0931|0.1417|0.1403|0.1264|0.1208|0.1194
None,640.9,641.7,39_1,0.6401|0.2895|0.3176|0.4116|0.5318|0.2875|0.2688|0.4046|0.3842,0.4852|0.4625|0.4625|0.4617|0.5086|0.4867|0.4891|0.5125|0.4852,0.5458|0.6139|0.6139|0.6111|0.5542|0.5542|0.5583|0.5639|0.5569,0.0211|0.0172|0.0172|0.0195|0.0219|0.0453|0.043|0.0203|0.0219,0.1306|0.0667|0.0694|0.0778|0.1|0.1292|0.1236|0.1139|0.1431
None,641.8,642.1,56_0,0.32|0.3411|0.4035|0.3744,0.4148|0.4148|0.4234|0.4227,0.5083|0.5069|0.5069|0.5069,0.0812|0.0836|0.0734|0.0734,0.1264|0.1264|0.1236|0.1264
None,641.0,641.6,39_2,0.4671|0.356|0.5109|0.651|0.2995|0.5927|0.5098,0.5086|0.4516|0.5086|0.4852|0.3805|0.5102|0.4844,0.5514|0.6236|0.5528|0.5486|0.5861|0.5611|0.5556,0.018|0.025|0.0195|0.0219|0.025|0.0219|0.0234,0.0903|0.1153|0.0958|0.1403|0.1125|0.1083|0.15
None,641.0,641.5,39_3,0.6295|0.4678|0.6073|None|0.5718|0.6127,0.4852|0.5086|0.4852|None|0.5094|0.4852,0.5458|0.5528|0.5486|None|0.5556|0.5542,0.0211|0.018|0.0219|None|0.0227|0.0219,0.1306|0.0903|0.1306|None|0.1111|0.1417
None,642.1,642.7,0_3,0.629|0.3285|0.5294|None|0.8211|0.8402|0.8459,0.318|0.0422|0.8461|None|0.3367|0.3375|0.3359,0.2431|0.5097|0.7347|None|0.2444|0.2431|0.2431,0.1219|0.1734|0.1141|None|0.1047|0.1086|0.1109,0.4042|0.4778|0.2611|None|0.4361|0.4347|0.4319
None,640.2,648.2,0_0,0.2992|None|0.4478|0.4534|0.5314|0.3605|0.6118|0.2809|0.3621|0.4489|0.7093|0.2583|0.4045|0.5271|0.2684|0.2675|0.2503|0.5126|0.3031|0.2887|0.2655|0.2534|0.3698|0.2575|0.3838|0.2957|0.4864|0.693|0.2577|0.3173|0.2799|0.2777|0.4522|0.2723|0.7852|0.8083|0.6863|0.6906|0.6272|0.7671|0.6827|0.6698|0.681|0.6117|0.7278|0.5883|0.6132|0.5538|0.4739|0.5992|0.4863|0.6318|0.5204|0.5548|0.6175|0.6375|0.722|0.6347|0.6833|0.6085|0.6132|0.4692|0.5327|0.5363|0.5342|0.5147|0.3143|0.413|0.5456|0.3903|0.5124|0.5824|0.5682|0.4996|0.4151|0.578|0.3968|0.4792|0.384|0.5458|0.3993,0.1945|None|0.1602|0.2516|0.1641|0.268|0.5344|0.5258|0.3125|0.3094|0.1711|0.532|0.1484|0.2805|0.2914|0.5281|0.9305|0.0922|0.5227|0.0016|0.6523|0.0008|0.6242|0.5211|0.1969|0.1969|0.1977|0.1875|0.5227|0.5234|0.5234|0.525|0.5422|0.3117|0.0|0.0|0.0|0.0|0.0|0.007|0.0172|0.0359|0.0375|0.0633|0.093|0.1656|0.1609|0.2273|0.2063|0.2453|0.293|0.3164|0.3281|0.3406|0.3539|0.3328|0.3352|0.3438|0.3375|0.3508|0.3312|0.3367|0.3703|0.3734|0.3742|0.375|0.3695|0.343|0.3391|0.3195|0.3039|0.2969|0.2984|0.2891|0.2875|0.2961|0.3008|0.3016|0.3016|0.2953|0.2836,0.1931|None|0.1042|0.1153|0.0569|0.1111|0.5458|0.4819|0.2667|0.2528|0.3361|0.5375|0.3167|0.2056|0.1972|0.5444|0.0556|0.3278|0.5444|0.5194|0.3153|0.5167|0.3222|0.2847|0.3597|0.3639|0.3681|0.35|0.5417|0.5417|0.5444|0.5486|0.5653|0.8875|0.1028|0.1042|0.1042|0.0875|0.1|0.0861|0.0806|0.0625|0.0375|0.0167|0.0222|0.0236|0.0278|0.0181|0.0264|0.0139|0.0167|0.0153|0.0069|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0097|0.0153|0.0167|0.0125|0.0083|0.0|0.0|0.0|0.0|0.0083|0.0014|0.0014|0.0|0.0083|0.0111|0.0|0.0|0.0|0.0|0.0014|0.0139,0.7641|None|0.575|0.5805|0.6578|0.5094|0.132|0.1492|0.1648|0.1891|0.1602|0.1359|0.1789|0.1695|0.1648|0.1617|0.0695|0.25|0.1813|0.1094|0.1148|0.0945|0.1398|0.2461|0.1383|0.1414|0.1445|0.1586|0.1344|0.132|0.1336|0.1328|0.1156|0.1203|0.6172|0.6242|0.6281|0.6484|0.6609|0.6914|0.6953|0.6766|0.7172|0.6953|0.682|0.6242|0.65|0.5844|0.5633|0.5547|0.5391|0.5078|0.5078|0.4984|0.4984|0.5242|0.5102|0.4984|0.4977|0.493|0.5305|0.5297|0.482|0.4812|0.4859|0.4883|0.4898|0.4898|0.4664|0.468|0.4625|0.4789|0.4758|0.4859|0.4969|0.4875|0.5125|0.4953|0.482|0.4688|0.4797,0.8069|None|0.8958|0.8792|0.9431|0.8556|0.4486|0.5125|0.5958|0.6542|0.6333|0.4528|0.6431|0.4194|0.4361|0.3611|0.8681|0.6722|0.3792|0.4667|0.4639|0.4681|0.4667|0.6389|0.3389|0.3347|0.3347|0.5806|0.2708|0.2667|0.2708|0.3028|0.4333|0.1097|0.8875|0.8861|0.8917|0.9097|0.8861|0.9083|0.9097|0.9278|0.9625|0.9833|0.9764|0.9681|0.9722|0.9819|0.9736|0.9861|0.9833|0.9833|0.9931|0.9903|1.0|0.9972|1.0|1.0|1.0|0.9917|0.9903|0.9847|0.9833|0.9875|0.9764|0.9917|1.0|1.0|1.0|0.9917|0.9875|0.9903|1.0|0.9917|0.9875|1.0|0.9931|0.9958|0.9958|0.9986|0.9861
None,640.8,643.5,0_1,0.7384|0.42|0.4675|0.5148|0.7326|0.6473|0.4786|None|0.3968|0.4336|0.3122|0.5622|0.6396|0.3046|0.2815|0.3896|0.434|0.3612|0.4814|0.4772|0.6207|0.7284|0.7218|0.6975|0.6508|0.6194|0.6795|0.5044,0.2961|0.3086|0.5336|0.5383|0.2937|0.1648|0.2633|None|0.1297|0.3523|0.5266|0.3484|0.3156|0.1836|0.182|0.5234|0.1805|0.6297|0.6562|0.1766|0.6477|0.6461|0.1867|0.3211|0.3172|0.3172|0.3219|0.543,0.2569|0.2611|0.5444|0.55|0.2292|0.3375|0.2139|None|0.3208|0.2111|0.5417|0.2306|0.2431|0.35|0.3542|0.3208|0.3528|0.3181|0.3264|0.3528|0.3319|0.3292|0.3444|0.2431|0.2472|0.2528|0.2486|0.5694,0.1906|0.1695|0.125|0.1156|0.2023|0.1625|0.2102|None|0.2906|0.0984|0.1688|0.0898|0.1227|0.1594|0.1594|0.2375|0.1641|0.1359|0.107|0.1883|0.1148|0.1141|0.1609|0.1437|0.1492|0.1531|0.1469|0.1187,0.6361|0.6208|0.4514|0.4458|0.4514|0.6319|0.4083|None|0.6708|0.4167|0.4389|0.3986|0.4|0.6097|0.6167|0.4736|0.6208|0.4625|0.5556|0.6444|0.6278|0.6542|0.6014|0.4278|0.4472|0.4306|0.4264|0.4306
None,642.1,643.5,0_2,0.349|0.2913|0.4058|0.752|0.4604|0.4815|0.6564|0.8662|0.8309|0.7324|0.7356|0.7286|0.7032|0.7754|0.6524,0.65|0.5242|0.1828|0.3375|0.1766|0.1742|0.6563|0.3352|0.332|0.3289|0.1859|0.6383|0.632|0.6352|0.3289,0.3208|0.3236|0.3528|0.2444|0.35|0.3486|0.3292|0.2417|0.2431|0.2431|0.3444|0.3278|0.3264|0.3278|0.2542,0.1406|0.2766|0.1586|0.1016|0.1648|0.1781|0.1063|0.1172|0.125|0.1312|0.157|0.1227|0.1297|0.1234|0.1422,0.6681|0.6764|0.6167|0.4278|0.6208|0.6486|0.5958|0.4347|0.4417|0.4361|0.6111|0.6694|0.6736|0.6722|0.4153
None,643.3,643.5,0_3,0.8008|0.8228|0.808,0.1711|0.1727|0.6312,0.3458|0.3458|0.3306,0.1844|0.1766|0.1258,0.6278|0.6139|0.6694
None,642.7,643.5,39_0,0.2819|0.272|0.251|0.2694|0.2509|0.2974|0.2582|0.2507|0.346,0.4672|0.5109|0.5109|0.5102|0.4922|0.4672|0.4672|0.5148|0.4352,0.6139|0.5556|0.55|0.55|0.5611|0.6194|0.6236|0.5694|0.5972,0.0203|0.0188|0.0188|0.0195|0.0188|0.0195|0.0195|0.0172|0.0195,0.0667|0.0903|0.0958|0.0972|0.1236|0.0653|0.0611|0.0903|0.1153
None,635.2,638.6,41_0,0.4026|0.2528|0.3944|0.3951|0.3647|0.409|0.3458|0.3514|0.3491|0.3288|0.3158|0.3131|None|0.2661|0.336|0.3657|0.3631|0.3513|0.336|0.3541|0.3044|0.2626|0.2942|0.3392|0.317|0.2987|0.3193|0.3147|0.3044|0.328|0.2624|0.3139|0.3363|0.3516|0.2926,0.4094|0.4219|0.4219|0.4219|0.4219|0.4219|0.4219|0.4219|0.4219|0.4219|0.4219|0.4219|None|0.4109|0.4219|0.4219|0.4219|0.4219|0.4219|0.4219|0.4219|0.4109|0.4219|0.4219|0.4227|0.4227|0.4227|0.4234|0.4227|0.4227|0.4141|0.4227|0.4227|0.4227|0.4227,0.9181|0.6833|0.6875|0.6875|0.6875|0.6875|0.6875|0.6875|0.6875|0.6875|0.6875|0.6875|None|0.9167|0.6889|0.6889|0.6875|0.6875|0.6875|0.6875|0.6861|0.9181|0.6875|0.6875|0.6875|0.6889|0.6889|0.6819|0.6819|0.6806|0.9222|0.6819|0.6875|0.6819|0.6806,0.0359|0.025|0.0266|0.0266|0.0266|0.0266|0.0258|0.0258|0.0258|0.0258|0.0258|0.0258|None|0.0352|0.0258|0.0258|0.0258|0.0258|0.0258|0.0258|0.0258|0.0344|0.0266|0.0266|0.0266|0.0258|0.0258|0.0258|0.0258|0.0258|0.0305|0.0258|0.0258|0.0266|0.0266,0.0806|0.0806|0.075|0.075|0.075|0.0736|0.0736|0.0736|0.075|0.075|0.075|0.0736|None|0.0806|0.0722|0.0736|0.0764|0.075|0.075|0.075|0.075|0.0792|0.075|0.075|0.075|0.0722|0.0722|0.0736|0.0736|0.075|0.0778|0.0722|0.075|0.0736|0.0764
None,640.9,641.1,60_0,0.4552|0.4264|0.3546,0.3383|0.3305|0.3398,0.6181|0.6139|0.6264,0.2547|0.2641|0.2547,0.3694|0.3722|0.3583
None,643.2,643.5,56_0,0.2616|0.3619|0.4247|0.4798,0.1109|0.1109|0.1109|0.1133,0.5194|0.5181|0.5194|0.525,0.0977|0.1008|0.1016|0.0977,0.4347|0.4681|0.4611|0.4431
None,642.7,643.5,39_1,0.3336|0.2802|0.2585|0.2701|0.2871|0.3031|0.2616|0.2741|0.4056,0.4883|0.4672|0.432|0.4367|0.4359|0.4875|0.4883|0.468|0.5125,0.5556|0.6153|0.6167|0.6181|0.6069|0.5528|0.5583|0.625|0.5597,0.0203|0.0195|0.0211|0.0156|0.0172|0.0219|0.0211|0.0188|0.0203,0.1222|0.0667|0.1361|0.0611|0.075|0.1306|0.125|0.0625|0.1181
None,642.8,643.5,39_2,0.3159|0.2966|0.2841|0.2981|0.3955|0.3304|0.3483|0.6178,0.4883|0.4883|0.4914|0.468|0.4336|0.4352|0.4352|0.4914,0.5583|0.5569|0.5542|0.6181|0.6194|0.6083|0.5986|0.5569,0.0203|0.0203|0.0195|0.0188|0.0203|0.0188|0.0188|0.0203,0.1194|0.1208|0.1292|0.0667|0.1361|0.0819|0.0903|0.1306
None,599.8,601.0,57_0,0.2647|0.2717|0.317|None|0.3052|0.2928|0.2854|0.314|0.3427|0.3028|None|0.2739|0.272,0.7836|0.7828|0.7813|None|0.7797|0.7773|0.7766|0.7766|0.7758|0.775|None|0.7758|0.7719,0.8056|0.8069|0.8083|None|0.8097|0.8097|0.8111|0.8111|0.8139|0.8139|None|0.8153|0.8167,0.2156|0.2156|0.2172|None|0.2188|0.2211|0.2227|0.2219|0.2227|0.2234|None|0.2227|0.2266,0.1875|0.1875|0.1861|None|0.1847|0.1847|0.1847|0.1833|0.1792|0.1806|None|0.1792|0.1778
None,650.5,651.5,45_0,0.3596|0.3578|None|0.2579|0.2779|0.2592|0.3052|0.2774|0.3208|None|0.2734,0.4664|0.4664|None|0.5508|0.5508|0.5508|0.5516|0.5516|0.5523|None|0.5516,0.7014|0.7014|None|0.6375|0.6389|0.6389|0.6375|0.6375|0.6375|None|0.6389,0.0375|0.0383|None|0.0625|0.0633|0.0633|0.0617|0.0625|0.0633|None|0.0641,0.0597|0.0597|None|0.0556|0.0542|0.0542|0.0556|0.0542|0.0542|None|0.0528
None,651.4,651.6,0_4,0.7846|0.7312|0.8408,0.6445|0.6531|0.6227,0.2833|0.2806|0.2861,0.182|0.1703|0.2008,0.7069|0.7111|0.7097
None,651.5,651.9,60_0,0.2991|None|0.2929|0.3049|0.2907,0.3289|None|0.332|0.3234|0.3281,0.5778|None|0.5944|0.5847|0.5875,0.3758|None|0.3602|0.3625|0.3633,0.4222|None|0.4056|0.4153|0.4125
None,642.9,643.4,39_3,0.3131|0.319|0.3065|None|0.3714|0.3906,0.4656|0.4672|0.4328|None|0.4344|0.4922,0.6153|0.6167|0.6153|None|0.6222|0.5597,0.0188|0.0188|0.0211|None|0.0203|0.0195,0.0667|0.0653|0.1417|None|0.1361|0.1264
None,651.5,651.8,56_0,0.2968|0.3291|0.3572|0.2688,0.3797|0.3781|0.3797|0.3805,0.3486|0.3458|0.3472|0.3458,0.0984|0.093|0.0859|0.0812,0.2056|0.1944|0.2333|0.2417
None,651.9,652.4,41_0,0.2933|0.3363|0.2929|0.3669|0.3134|0.4149,0.6609|0.6594|0.6594|0.6594|0.6594|0.6594,0.5264|0.5306|0.5292|0.5292|0.5292|0.5319,0.0422|0.0367|0.0414|0.0414|0.0406|0.0383,0.0792|0.1278|0.1292|0.1292|0.1278|0.1264
None,650.5,651.2,45_1,0.3995|0.3952|None|0.2945|0.3557|0.278|0.3784|0.3652,0.5133|0.5141|None|0.5125|0.5125|0.5125|0.5125|0.5117,0.7153|0.7167|None|0.7167|0.7167|0.7167|0.7167|0.7153,0.0625|0.0609|None|0.0641|0.0633|0.0641|0.0641|0.0656,0.075|0.0736|None|0.0722|0.0722|0.0722|0.0764|0.0778
None,650.5,652.4,0_3,0.8497|0.8522|None|0.825|0.8262|0.8173|0.7527|0.7179|None|0.7578|0.7302|0.7443|0.8073|None|0.751|0.7077|None|0.7427|None|0.746,0.5078|0.5094|None|0.5156|0.5156|0.5148|0.5117|0.5031|None|0.4844|0.2703|0.2711|0.6453|None|0.2719|0.6063|None|0.2711|None|0.2711,0.1597|0.1708|None|0.175|0.1819|0.1861|0.1917|0.2|None|0.2292|0.3917|0.3889|0.2889|None|0.3903|0.2931|None|0.3958|None|0.3986,0.1312|0.1359|None|0.1375|0.1406|0.1398|0.1203|0.1164|None|0.1305|0.1883|0.1898|0.1805|None|0.1758|0.2156|None|0.1719|None|0.1734,0.4028|0.3875|None|0.3542|0.35|0.3417|0.3361|0.3208|None|0.3|0.4847|0.4917|0.7042|None|0.475|0.7069|None|0.4819|None|0.4736
None,651.3,652.7,54_0,0.3234|0.3521|0.2784|0.2718|0.2602|0.3001|0.2546|0.2501|0.2994|0.2553|0.3287|0.266|0.3686|0.2609|0.2546,0.4648|0.4648|0.4648|0.5172|0.475|0.4656|0.4742|0.5172|0.5102|0.5102|0.4656|0.5156|0.5086|0.5203|0.4758,0.7014|0.7014|0.7028|0.8083|0.7792|0.7028|0.7778|0.8083|0.7167|0.7167|0.7|0.8069|0.7167|0.8069|0.7792,0.0414|0.0414|0.0414|0.0312|0.0359|0.0398|0.0367|0.0312|0.0656|0.0656|0.0406|0.0336|0.0711|0.0266|0.0344,0.0611|0.0611|0.0583|0.0472|0.0486|0.0569|0.0486|0.0472|0.0764|0.0764|0.0625|0.05|0.0792|0.0486|0.05
None,652.9,653.5,45_1,0.2764|None|0.3095|0.2976|0.405|0.409|0.4151,0.5531|None|0.5094|0.5523|0.5094|0.5094|0.5094,0.6375|None|0.7153|0.6375|0.7153|0.7139|0.7153,0.0578|None|0.068|0.0617|0.0672|0.0688|0.0672,0.0514|None|0.0806|0.0556|0.0792|0.0819|0.0792
None,653.0,653.5,41_1,0.2941|0.327|0.5512|0.5514|0.5863|0.5202,0.6188|0.5859|0.6625|0.6625|0.6625|0.6617,0.6625|0.7069|0.5361|0.5333|0.5319|0.5347,0.0289|0.0398|0.0305|0.0312|0.0312|0.0312,0.0639|0.0972|0.1181|0.1222|0.1236|0.1181
None,653.0,653.5,39_2,0.3396|0.3002|0.2918|None|0.3722|0.353,0.632|0.6|0.6008|None|0.6|0.5992,0.4986|0.5056|0.5069|None|0.5056|0.5042,0.018|0.0164|0.0141|None|0.0164|0.0172,0.0694|0.0514|0.0486|None|0.0528|0.0542
None,652.9,653.2,0_3,0.7334|0.7339|0.8069|0.7674,0.2727|0.2727|0.4508|0.2758,0.4|0.3931|0.2333|0.4056,0.1703|0.1688|0.2133|0.1711,0.4778|0.4958|0.4097|0.4583
None,653.0,653.2,0_4,0.8024|None|0.794,0.4508|None|0.45,0.2333|None|0.2333,0.2109|None|0.2148,0.4153|None|0.4097
None,650.4,654.1,0_1,0.6849|0.6988|0.6798|0.6816|0.6178|0.6334|0.5839|0.6353|0.5891|0.605|0.5411|0.4094|0.3138|0.5613|0.7137|0.4478|0.2899|0.5146|0.3252|0.6334|0.5584|0.6612|0.6174|0.5826|0.6587|0.2831|0.4059|0.423|0.3001|0.7432|0.7313|0.6542|0.7112|0.7493|0.745|0.7444|0.6779|0.5002,0.2672|0.2672|0.268|0.6867|0.268|0.2687|0.2687|0.2688|0.2687|0.2688|0.7789|0.7805|0.9438|0.4633|0.2719|0.4555|0.9422|0.4117|0.6422|0.6656|0.3992|0.2719|0.6586|0.4664|0.2727|0.3875|0.3813|0.6539|0.9398|0.2766|0.2773|0.457|0.2781|0.2797|0.6852|0.6945|0.2789|0.6922,0.4028|0.3986|0.3889|0.2944|0.3903|0.3903|0.3889|0.3931|0.3972|0.3944|0.6361|0.6347|0.6778|0.2431|0.3917|0.2444|0.6764|0.2486|0.2819|0.2861|0.2444|0.4|0.2778|0.2403|0.3931|0.3458|0.3417|0.3056|0.6806|0.3931|0.4|0.2333|0.3833|0.3875|0.2972|0.3083|0.3819|0.2958,0.1742|0.1859|0.1813|0.1586|0.1867|0.1859|0.1656|0.1883|0.1898|0.1836|0.1727|0.1766|0.0562|0.193|0.1773|0.2086|0.0578|0.2453|0.1773|0.1516|0.2562|0.1766|0.1547|0.1937|0.1656|0.1141|0.1187|0.1625|0.0602|0.1703|0.1664|0.1961|0.1641|0.1609|0.1594|0.1531|0.1516|0.1539,0.4764|0.4681|0.4819|0.6889|0.4986|0.4917|0.5014|0.4903|0.4736|0.4778|0.3583|0.3611|0.3125|0.3569|0.4736|0.3389|0.3153|0.4444|0.7014|0.6903|0.4653|0.4944|0.7042|0.2958|0.4764|0.3653|0.3736|0.6944|0.3125|0.4708|0.4653|0.3694|0.5306|0.4806|0.6528|0.5903|0.4819|0.6667
None,650.4,654.1,0_2,0.8744|0.7032|0.7759|0.728|0.7278|0.7178|0.7541|0.6922|0.638|0.7594|0.6951|0.6832|0.5948|0.7587|0.7864|0.6884|0.4726|0.737|0.4758|0.7182|0.6842|0.727|0.6836|0.6537|0.6723|0.5628|0.6149|0.7736|0.3705|0.8032|0.7819|0.7845|0.7219|0.8214|0.7906|0.7642|0.7621|0.719,0.507|0.7117|0.6828|0.5117|0.6586|0.6742|0.6812|0.6898|0.6867|0.4938|0.2687|0.4773|0.4711|0.2719|0.625|0.6234|0.4008|0.2719|0.4594|0.2711|0.6609|0.6758|0.2727|0.2734|0.4492|0.65|0.6523|0.275|0.643|0.45|0.4453|0.2781|0.4484|0.45|0.4477|0.4414|0.693|0.2797,0.1514|0.2792|0.2722|0.1736|0.2819|0.2792|0.2597|0.2625|0.2681|0.2167|0.3931|0.2403|0.2431|0.3958|0.2931|0.2944|0.2458|0.3931|0.2486|0.4|0.2792|0.2764|0.3958|0.3931|0.2389|0.2903|0.3|0.4014|0.2875|0.2333|0.2333|0.3833|0.2264|0.2181|0.2097|0.2028|0.2972|0.3806,0.1273|0.1383|0.1648|0.1406|0.1867|0.168|0.1562|0.1453|0.1445|0.1227|0.182|0.15|0.1773|0.182|0.2|0.2008|0.2562|0.1703|0.2062|0.1703|0.1539|0.1391|0.1672|0.1672|0.2164|0.1617|0.1602|0.1688|0.1773|0.2203|0.2375|0.168|0.1867|0.1602|0.1531|0.1523|0.1547|0.1508,0.4167|0.7083|0.7097|0.3667|0.7125|0.7167|0.7361|0.7333|0.7236|0.3083|0.4792|0.2931|0.3042|0.475|0.7|0.6986|0.4514|0.4778|0.3542|0.4722|0.6958|0.7153|0.4819|0.4847|0.3042|0.6903|0.6653|0.4736|0.7125|0.4083|0.3958|0.4819|0.4139|0.4375|0.4403|0.4125|0.6139|0.4833
None,652.9,654.1,39_0,0.3475|0.3348|0.2634|0.257|0.2779|0.259|0.2679|0.2898|0.3476|0.3048|0.3143|0.2879|0.2618,0.6328|0.6|0.4234|0.6328|0.632|0.4234|0.4234|0.5992|0.6008|0.6328|0.632|0.4227|0.6328,0.4986|0.5056|0.7389|0.5|0.4986|0.7389|0.7389|0.5056|0.5069|0.5042|0.5028|0.7361|0.5042,0.0172|0.0164|0.018|0.018|0.0188|0.018|0.018|0.018|0.0156|0.0188|0.0188|0.0203|0.0195,0.0681|0.0514|0.0528|0.0681|0.0708|0.0528|0.0542|0.0542|0.05|0.0611|0.0611|0.0569|0.0625
None,652.9,654.1,39_1,0.3788|0.3374|0.279|0.2802|0.3469|0.299|0.3061|0.359|None|0.3797|0.3743|0.3236|0.3698,0.6|0.6547|0.632|0.4234|0.6|0.6336|0.6328|0.6328|None|0.6008|0.6008|0.632|0.6008,0.5056|0.4417|0.5|0.7389|0.5056|0.5014|0.5|0.5014|None|0.5056|0.5056|0.5028|0.5069,0.0164|0.0242|0.0188|0.018|0.0164|0.0148|0.018|0.0172|None|0.0156|0.0156|0.0195|0.0148,0.0514|0.1|0.0681|0.0528|0.0528|0.0625|0.0667|0.0639|None|0.0514|0.0514|0.0625|0.0514
None,652.4,654.1,60_0,0.2932|None|0.3246|0.2958|0.4363|0.5316|0.5167|0.518|0.5317|0.4923|0.5033|0.5287|0.3823|0.4347|0.4043|0.5051|0.4053|0.4351,0.3281|None|0.3352|0.3328|0.3312|0.3453|0.35|0.3469|0.3359|0.3383|0.3375|0.3352|0.3242|0.3344|0.3297|0.3289|0.3227|0.3219,0.5889|None|0.5819|0.575|0.5569|0.4889|0.4875|0.4931|0.4889|0.4972|0.5014|0.4917|0.4861|0.4972|0.5083|0.4931|0.5097|0.5264,0.382|None|0.3773|0.3859|0.3938|0.3875|0.382|0.3859|0.4062|0.4|0.3945|0.393|0.4031|0.3859|0.3961|0.3977|0.4109|0.3883,0.4111|None|0.4181|0.425|0.4417|0.5|0.5056|0.4986|0.5028|0.4931|0.4917|0.5056|0.5139|0.4931|0.4847|0.5028|0.4903|0.4736
