human,human_voice,life,nature,song,others,sec,pred_voice,men,women,pred_gender
0.2,0.3,0.2,0.0,0.3,0.4,223.7,human_voice,0.2,0.8,read_women
0.3,0.2,0.1,0.0,0.4,0.4,223.8,song,0.3,0.7,read_women
0.3,0.3,0.2,0.0,0.2,0.5,223.9,human,0.3,0.7,read_women
0.3,0.3,0.1,0.0,0.3,0.4,224.0,human,0.4,0.6,read_women
0.3,0.2,0.1,0.0,0.4,0.4,224.1,song,0.4,0.6,read_women
0.3,0.3,0.1,0.0,0.3,0.4,224.2,human,0.2,0.8,read_women
0.3,0.2,0.3,0.0,0.2,0.6,224.3,human,0.2,0.8,read_women
0.2,0.1,0.1,0.0,0.6,0.30000000000000004,224.4,song,0.1,0.9,read_women
0.2,0.1,0.2,0.0,0.5,0.4,224.5,song,0.1,0.9,read_women
0.2,0.2,0.1,0.0,0.5,0.30000000000000004,224.6,song,0.2,0.8,read_women
0.2,0.1,0.2,0.0,0.5,0.4,224.7,song,0.2,0.8,read_women
0.2,0.2,0.3,0.0,0.3,0.5,224.8,life,0.2,0.8,read_women
0.4,0.1,0.1,0.0,0.4,0.5,224.9,human,0.2,0.8,read_women
0.3,0.2,0.2,0.0,0.3,0.5,225.0,human,0.5,0.5,read_men
0.3,0.1,0.1,0.0,0.5,0.4,225.1,song,0.4,0.6,read_women
0.3,0.1,0.0,0.0,0.6,0.3,225.2,song,0.5,0.5,read_men
0.3,0.1,0.0,0.0,0.6,0.3,225.3,song,0.6,0.4,read_men
0.3,0.1,0.0,0.0,0.6,0.3,225.4,song,0.5,0.5,read_men
0.2,0.1,0.0,0.0,0.7,0.2,225.5,song,0.6,0.4,read_men
0.2,0.1,0.0,0.0,0.7,0.2,225.6,song,0.6,0.4,read_men
0.2,0.1,0.0,0.0,0.7,0.2,225.7,song,0.5,0.5,read_men
0.2,0.1,0.2,0.0,0.5,0.4,225.8,song,0.5,0.5,read_men
0.2,0.1,0.1,0.0,0.6,0.30000000000000004,225.9,song,0.5,0.5,read_men
0.2,0.1,0.1,0.0,0.6,0.30000000000000004,226.0,song,0.5,0.5,read_men
0.2,0.1,0.1,0.1,0.5,0.4,226.1,song,0.6,0.4,read_men
0.2,0.1,0.0,0.1,0.6,0.30000000000000004,226.2,song,0.6,0.4,read_men
0.1,0.1,0.1,0.0,0.7,0.2,226.3,song,0.6,0.4,read_men
0.2,0.1,0.1,0.1,0.5,0.4,226.4,song,0.5,0.5,read_men
0.2,0.1,0.1,0.0,0.6,0.30000000000000004,226.5,song,0.7,0.3,read_men
0.0,0.1,0.1,0.0,0.8,0.1,226.6,song,0.5,0.5,read_men
0.2,0.0,0.1,0.0,0.7,0.30000000000000004,226.7,song,0.5,0.5,read_men
0.2,0.0,0.1,0.0,0.7,0.30000000000000004,226.8,song,0.7,0.3,read_men
0.3,0.2,0.0,0.0,0.5,0.3,226.9,song,0.6,0.4,read_men
0.2,0.2,0.0,0.0,0.6,0.2,227.0,song,0.5,0.5,read_men
0.4,0.1,0.0,0.0,0.5,0.4,227.1,song,0.5,0.5,read_men
0.3,0.2,0.0,0.0,0.5,0.3,227.2,song,0.5,0.5,read_men
0.2,0.3,0.1,0.0,0.4,0.30000000000000004,227.3,song,0.5,0.5,read_men
0.2,0.1,0.1,0.0,0.6,0.30000000000000004,227.4,song,0.5,0.5,read_men
0.4,0.0,0.1,0.0,0.5,0.5,227.5,song,0.5,0.5,read_men
0.4,0.1,0.0,0.1,0.4,0.5,227.6,human,0.4,0.6,read_women
0.3,0.1,0.1,0.0,0.5,0.4,227.7,song,0.4,0.6,read_women
0.3,0.1,0.1,0.0,0.5,0.4,227.8,song,0.4,0.6,read_women
0.3,0.1,0.1,0.0,0.5,0.4,227.9,song,0.5,0.5,read_men
0.3,0.1,0.1,0.0,0.5,0.4,228.0,song,0.5,0.5,read_men
0.2,0.2,0.2,0.0,0.4,0.4,228.1,song,0.4,0.6,read_women
0.1,0.2,0.2,0.0,0.5,0.30000000000000004,228.2,song,0.4,0.6,read_women
0.1,0.1,0.2,0.0,0.6,0.30000000000000004,228.3,song,0.4,0.6,read_women
0.1,0.1,0.2,0.0,0.6,0.30000000000000004,228.4,song,0.5,0.5,read_men
0.1,0.1,0.2,0.0,0.6,0.30000000000000004,228.5,song,0.4,0.6,read_women
0.2,0.1,0.2,0.0,0.5,0.4,228.6,song,0.3,0.7,read_women
0.1,0.2,0.2,0.0,0.5,0.30000000000000004,228.7,song,0.2,0.8,read_women
0.0,0.2,0.2,0.0,0.6,0.2,228.8,song,0.3,0.7,read_women
0.1,0.2,0.1,0.0,0.6,0.2,228.9,song,0.4,0.6,read_women
0.0,0.1,0.2,0.0,0.7,0.2,229.0,song,0.3,0.7,read_women
0.2,0.1,0.3,0.0,0.4,0.5,229.1,song,0.2,0.8,read_women
0.1,0.1,0.2,0.0,0.6,0.30000000000000004,229.2,song,0.4,0.6,read_women
0.5,0.0,0.2,0.0,0.3,0.7,229.3,human,0.3,0.7,read_women
0.2,0.2,0.1,0.0,0.5,0.30000000000000004,229.4,song,0.4,0.6,read_women
0.1,0.4,0.3,0.0,0.2,0.4,229.5,human_voice,0.4,0.6,read_women
0.2,0.1,0.4,0.0,0.3,0.6000000000000001,229.6,life,0.4,0.6,read_women
0.2,0.1,0.4,0.0,0.3,0.6000000000000001,229.7,life,0.3,0.7,read_women
0.2,0.0,0.3,0.0,0.5,0.5,229.8,song,0.4,0.6,read_women
0.1,0.0,0.1,0.0,0.8,0.2,229.9,song,0.4,0.6,read_women
0.1,0.1,0.2,0.0,0.6,0.30000000000000004,230.0,song,0.4,0.6,read_women
0.1,0.0,0.2,0.0,0.7,0.30000000000000004,230.1,song,0.4,0.6,read_women
0.1,0.1,0.0,0.0,0.8,0.1,230.2,song,0.5,0.5,read_men
0.2,0.1,0.0,0.0,0.7,0.2,230.3,song,0.4,0.6,read_women
0.1,0.1,0.0,0.0,0.8,0.1,230.4,song,0.6,0.4,read_men
0.1,0.0,0.0,0.0,0.9,0.1,230.5,song,0.6,0.4,read_men
0.0,0.1,0.0,0.0,0.9,0.0,230.6,song,0.5,0.5,read_men
0.1,0.0,0.0,0.0,0.9,0.1,230.7,song,0.6,0.4,read_men
0.1,0.1,0.0,0.0,0.8,0.1,230.8,song,0.5,0.5,read_men
0.0,0.1,0.0,0.0,0.9,0.0,230.9,song,0.5,0.5,read_men
0.0,0.1,0.0,0.0,0.9,0.0,231.0,song,0.5,0.5,read_men
0.0,0.1,0.0,0.0,0.9,0.0,231.1,song,0.5,0.5,read_men
0.0,0.3,0.1,0.0,0.6,0.1,231.2,song,0.5,0.5,read_men
0.1,0.3,0.1,0.0,0.5,0.2,231.3,song,0.4,0.6,read_women
0.1,0.2,0.1,0.0,0.6,0.2,231.4,song,0.4,0.6,read_women
0.1,0.2,0.1,0.0,0.6,0.2,231.5,song,0.4,0.6,read_women
0.1,0.2,0.1,0.0,0.6,0.2,231.6,song,0.6,0.4,read_men
0.0,0.2,0.1,0.0,0.7,0.1,231.7,song,0.6,0.4,read_men
0.0,0.2,0.1,0.0,0.7,0.1,231.8,song,0.7,0.3,read_men
0.0,0.1,0.3,0.0,0.6,0.3,231.9,song,0.7,0.3,read_men
0.0,0.3,0.4,0.0,0.3,0.4,232.0,life,0.7,0.3,read_men
0.0,0.1,0.2,0.0,0.7,0.2,232.1,song,0.7,0.3,read_men
0.0,0.3,0.2,0.0,0.5,0.2,232.2,song,0.7,0.3,read_men
0.1,0.2,0.1,0.0,0.6,0.2,232.3,song,0.6,0.4,read_men
0.0,0.2,0.1,0.0,0.7,0.1,232.4,song,0.5,0.5,read_men
0.1,0.2,0.1,0.0,0.6,0.2,232.5,song,0.6,0.4,read_men
0.0,0.2,0.1,0.0,0.7,0.1,232.6,song,0.5,0.5,read_men
0.0,0.3,0.1,0.0,0.6,0.1,232.7,song,0.6,0.4,read_men
0.0,0.1,0.2,0.0,0.7,0.2,232.8,song,0.5,0.5,read_men
0.0,0.3,0.0,0.0,0.7,0.0,232.9,song,0.5,0.5,read_men
0.0,0.3,0.0,0.0,0.7,0.0,233.0,song,0.5,0.5,read_men
0.0,0.1,0.0,0.0,0.9,0.0,233.1,song,0.5,0.5,read_men
0.0,0.1,0.1,0.0,0.8,0.1,233.2,song,0.5,0.5,read_men
0.0,0.1,0.2,0.0,0.7,0.2,233.3,song,0.4,0.6,read_women
0.0,0.3,0.2,0.0,0.5,0.2,233.4,song,0.4,0.6,read_women
0.1,0.1,0.2,0.0,0.6,0.30000000000000004,233.5,song,0.5,0.5,read_men
0.1,0.0,0.2,0.0,0.7,0.30000000000000004,233.6,song,0.4,0.6,read_women
0.1,0.0,0.2,0.0,0.7,0.30000000000000004,233.7,song,0.5,0.5,read_men
0.1,0.1,0.1,0.0,0.7,0.2,233.8,song,0.5,0.5,read_men
0.1,0.2,0.1,0.0,0.6,0.2,233.9,song,0.5,0.5,read_men
0.1,0.1,0.2,0.0,0.6,0.30000000000000004,234.0,song,0.5,0.5,read_men
0.1,0.1,0.1,0.0,0.7,0.2,234.1,song,0.5,0.5,read_men
0.1,0.1,0.1,0.0,0.7,0.2,234.2,song,0.4,0.6,read_women
0.2,0.1,0.0,0.0,0.7,0.2,234.3,song,0.4,0.6,read_women
0.1,0.2,0.0,0.0,0.7,0.1,234.4,song,0.4,0.6,read_women
0.2,0.1,0.0,0.0,0.7,0.2,234.5,song,0.5,0.5,read_men
0.3,0.1,0.1,0.0,0.5,0.4,234.6,song,0.5,0.5,read_men
0.3,0.2,0.0,0.0,0.5,0.3,234.7,song,0.5,0.5,read_men
0.3,0.2,0.0,0.0,0.5,0.3,234.8,song,0.5,0.5,read_men
0.3,0.2,0.0,0.0,0.5,0.3,234.9,song,0.4,0.6,read_women
0.4,0.3,0.0,0.0,0.3,0.4,235.0,human,0.5,0.5,read_men
0.4,0.3,0.0,0.0,0.3,0.4,235.1,human,0.4,0.6,read_women
0.1,0.3,0.1,0.0,0.5,0.2,235.2,song,0.5,0.5,read_men
0.0,0.2,0.1,0.0,0.7,0.1,235.3,song,0.5,0.5,read_men
0.1,0.2,0.1,0.1,0.5,0.30000000000000004,235.4,song,0.5,0.5,read_men
0.1,0.3,0.1,0.1,0.4,0.30000000000000004,235.5,song,0.7,0.3,read_men
0.2,0.3,0.0,0.1,0.4,0.30000000000000004,235.6,song,0.5,0.5,read_men
0.2,0.3,0.0,0.1,0.4,0.30000000000000004,235.7,song,0.5,0.5,read_men
0.2,0.2,0.1,0.1,0.4,0.4,235.8,song,0.5,0.5,read_men
0.1,0.1,0.1,0.1,0.6,0.30000000000000004,235.9,song,0.5,0.5,read_men
0.0,0.1,0.2,0.0,0.7,0.2,236.0,song,0.4,0.6,read_women
0.2,0.1,0.3,0.0,0.4,0.5,236.1,song,0.4,0.6,read_women
0.2,0.0,0.3,0.0,0.5,0.5,236.2,song,0.3,0.7,read_women
0.1,0.0,0.3,0.0,0.6,0.4,236.3,song,0.3,0.7,read_women
0.1,0.0,0.3,0.0,0.6,0.4,236.4,song,0.2,0.8,read_women
0.2,0.0,0.2,0.0,0.6,0.4,236.5,song,0.4,0.6,read_women
0.1,0.1,0.3,0.0,0.5,0.4,236.6,song,0.4,0.6,read_women
0.2,0.0,0.2,0.0,0.6,0.4,236.7,song,0.4,0.6,read_women
0.2,0.1,0.2,0.0,0.5,0.4,236.8,song,0.5,0.5,read_men
0.1,0.2,0.2,0.0,0.5,0.30000000000000004,236.9,song,0.4,0.6,read_women
0.1,0.0,0.2,0.0,0.7,0.30000000000000004,237.0,song,0.5,0.5,read_men
0.0,0.1,0.2,0.0,0.7,0.2,237.1,song,0.4,0.6,read_women
0.1,0.0,0.1,0.0,0.8,0.2,237.2,song,0.4,0.6,read_women
0.1,0.1,0.0,0.0,0.8,0.1,237.3,song,0.4,0.6,read_women
0.1,0.0,0.2,0.0,0.7,0.30000000000000004,237.4,song,0.4,0.6,read_women
0.0,0.1,0.2,0.0,0.7,0.2,237.5,song,0.5,0.5,read_men
0.0,0.1,0.3,0.0,0.6,0.3,237.6,song,0.5,0.5,read_men
0.1,0.1,0.3,0.0,0.5,0.4,237.7,song,0.4,0.6,read_women
0.2,0.2,0.3,0.0,0.3,0.5,237.8,life,0.5,0.5,read_men
0.2,0.2,0.3,0.0,0.3,0.5,237.9,life,0.5,0.5,read_men
0.2,0.1,0.3,0.0,0.4,0.5,238.0,song,0.5,0.5,read_men
0.2,0.3,0.2,0.0,0.3,0.4,238.1,human_voice,0.5,0.5,read_men
0.2,0.2,0.2,0.0,0.4,0.4,238.2,song,0.5,0.5,read_men
0.2,0.3,0.2,0.0,0.3,0.4,238.3,human_voice,0.5,0.5,read_men
0.1,0.2,0.1,0.0,0.6,0.2,238.4,song,0.5,0.5,read_men
0.1,0.2,0.1,0.0,0.6,0.2,238.5,song,0.4,0.6,read_women
0.1,0.2,0.2,0.0,0.5,0.30000000000000004,238.6,song,0.4,0.6,read_women
0.2,0.2,0.2,0.0,0.4,0.4,238.7,song,0.4,0.6,read_women
0.1,0.3,0.2,0.0,0.4,0.30000000000000004,238.8,song,0.4,0.6,read_women
0.0,0.2,0.2,0.0,0.6,0.2,238.9,song,0.4,0.6,read_women
0.0,0.3,0.2,0.0,0.5,0.2,239.0,song,0.4,0.6,read_women
0.0,0.3,0.2,0.0,0.5,0.2,239.1,song,0.4,0.6,read_women
0.0,0.2,0.2,0.0,0.6,0.2,239.2,song,0.3,0.7,read_women
0.0,0.2,0.3,0.0,0.5,0.3,239.3,song,0.3,0.7,read_women
0.1,0.1,0.3,0.0,0.5,0.4,239.4,song,0.3,0.7,read_women
0.1,0.1,0.3,0.0,0.5,0.4,239.5,song,0.3,0.7,read_women
0.1,0.1,0.3,0.0,0.5,0.4,239.6,song,0.3,0.7,read_women
0.0,0.2,0.3,0.0,0.5,0.3,239.7,song,0.4,0.6,read_women
0.1,0.1,0.3,0.0,0.5,0.4,239.8,song,0.4,0.6,read_women
0.1,0.1,0.3,0.0,0.5,0.4,239.9,song,0.4,0.6,read_women
0.1,0.2,0.3,0.0,0.4,0.4,240.0,song,0.4,0.6,read_women
0.1,0.2,0.2,0.0,0.5,0.30000000000000004,240.1,song,0.5,0.5,read_men
0.1,0.1,0.2,0.0,0.6,0.30000000000000004,240.2,song,0.4,0.6,read_women
0.1,0.1,0.1,0.0,0.7,0.2,240.3,song,0.4,0.6,read_women
0.1,0.1,0.1,0.0,0.7,0.2,240.4,song,0.4,0.6,read_women
0.0,0.2,0.1,0.0,0.7,0.1,240.5,song,0.4,0.6,read_women
0.2,0.1,0.2,0.0,0.5,0.4,240.6,song,0.4,0.6,read_women
0.0,0.2,0.1,0.0,0.7,0.1,240.7,song,0.3,0.7,read_women
0.1,0.0,0.0,0.0,0.9,0.1,240.8,song,0.4,0.6,read_women
0.1,0.0,0.0,0.0,0.9,0.1,240.9,song,0.4,0.6,read_women
0.2,0.1,0.1,0.0,0.6,0.30000000000000004,241.0,song,0.4,0.6,read_women
0.0,0.3,0.0,0.0,0.7,0.0,241.1,song,0.4,0.6,read_women
0.1,0.2,0.0,0.0,0.7,0.1,241.2,song,0.4,0.6,read_women
0.1,0.2,0.1,0.0,0.6,0.2,241.3,song,0.7,0.3,read_men
0.1,0.2,0.0,0.0,0.7,0.1,241.4,song,0.5,0.5,read_men
0.1,0.2,0.1,0.0,0.6,0.2,241.5,song,0.5,0.5,read_men
0.2,0.2,0.0,0.0,0.6,0.2,241.6,song,0.4,0.6,read_women
0.3,0.2,0.0,0.0,0.5,0.3,241.7,song,0.3,0.7,read_women
0.3,0.2,0.1,0.0,0.4,0.4,241.8,song,0.3,0.7,read_women
0.2,0.2,0.0,0.1,0.5,0.30000000000000004,241.9,song,0.3,0.7,read_women
0.3,0.2,0.0,0.1,0.4,0.4,242.0,song,0.4,0.6,read_women
0.4,0.1,0.0,0.1,0.4,0.5,242.1,human,0.3,0.7,read_women
0.3,0.0,0.3,0.1,0.3,0.7,242.2,human,0.4,0.6,read_women
0.2,0.0,0.1,0.1,0.6,0.4,242.3,song,0.4,0.6,read_women
0.2,0.1,0.0,0.1,0.6,0.30000000000000004,242.4,song,0.7,0.3,read_men
0.2,0.1,0.1,0.1,0.5,0.4,242.5,song,0.7,0.3,read_men
0.2,0.1,0.1,0.1,0.5,0.4,242.6,song,0.8,0.2,read_men
0.2,0.1,0.1,0.1,0.5,0.4,242.7,song,0.7,0.3,read_men
0.2,0.2,0.0,0.1,0.5,0.30000000000000004,242.8,song,0.7,0.3,read_men
0.3,0.1,0.0,0.1,0.5,0.4,242.9,song,0.7,0.3,read_men
0.3,0.1,0.0,0.1,0.5,0.4,243.0,song,0.7,0.3,read_men
0.3,0.2,0.0,0.1,0.4,0.4,243.1,song,0.6,0.4,read_men
0.3,0.2,0.0,0.1,0.4,0.4,243.2,song,0.5,0.5,read_men
0.2,0.2,0.1,0.1,0.4,0.4,243.3,song,0.5,0.5,read_men
0.1,0.2,0.1,0.1,0.5,0.30000000000000004,243.4,song,0.5,0.5,read_men
0.3,0.2,0.1,0.1,0.3,0.5,243.5,human,0.5,0.5,read_men
0.2,0.1,0.0,0.1,0.6,0.30000000000000004,243.6,song,0.5,0.5,read_men
0.3,0.1,0.0,0.1,0.5,0.4,243.7,song,0.6,0.4,read_men
0.2,0.2,0.0,0.0,0.6,0.2,243.8,song,0.6,0.4,read_men
0.2,0.3,0.0,0.0,0.5,0.2,243.9,song,0.7,0.3,read_men
0.2,0.2,0.0,0.0,0.6,0.2,244.0,song,0.7,0.3,read_men
0.2,0.4,0.0,0.0,0.4,0.2,244.1,human_voice,0.7,0.3,read_men
0.2,0.2,0.1,0.0,0.5,0.30000000000000004,244.2,song,0.7,0.3,read_men
0.1,0.2,0.1,0.0,0.6,0.2,244.3,song,0.7,0.3,read_men
0.1,0.1,0.0,0.0,0.8,0.1,244.4,song,0.7,0.3,read_men
0.1,0.1,0.1,0.0,0.7,0.2,244.5,song,0.9,0.1,read_men
0.1,0.1,0.2,0.0,0.6,0.30000000000000004,244.6,song,0.8,0.2,read_men
0.1,0.1,0.3,0.0,0.5,0.4,244.7,song,0.7,0.3,read_men
0.1,0.1,0.2,0.0,0.6,0.30000000000000004,244.8,song,0.6,0.4,read_men
0.1,0.1,0.3,0.0,0.5,0.4,244.9,song,0.7,0.3,read_men
0.1,0.1,0.2,0.0,0.6,0.30000000000000004,245.0,song,0.8,0.2,read_men
0.2,0.0,0.2,0.1,0.5,0.5,245.1,song,0.9,0.1,read_men
0.3,0.0,0.2,0.0,0.5,0.5,245.2,song,0.9,0.1,read_men
0.4,0.0,0.2,0.1,0.3,0.7000000000000001,245.3,human,0.8,0.2,read_men
0.3,0.1,0.2,0.2,0.2,0.7,245.4,human,0.8,0.2,read_men
0.3,0.1,0.4,0.2,0.0,0.8999999999999999,245.5,life,0.7,0.3,read_men
0.3,0.1,0.5,0.0,0.1,0.8,245.6,life,0.6,0.4,read_men
0.5,0.0,0.4,0.0,0.1,0.9,245.7,human,0.7,0.3,read_men
0.5,0.0,0.2,0.0,0.3,0.7,245.8,human,0.6,0.4,read_men
0.4,0.0,0.4,0.0,0.2,0.8,245.9,human,0.7,0.3,read_men
0.4,0.0,0.3,0.0,0.3,0.7,246.0,human,0.5,0.5,read_men
0.4,0.0,0.2,0.0,0.4,0.6000000000000001,246.1,human,0.4,0.6,read_women
0.3,0.1,0.2,0.0,0.4,0.5,246.2,song,0.5,0.5,read_men
0.3,0.0,0.3,0.0,0.4,0.6,246.3,song,0.4,0.6,read_women
0.5,0.0,0.2,0.0,0.3,0.7,246.4,human,0.6,0.4,read_men
0.4,0.1,0.2,0.0,0.3,0.6000000000000001,246.5,human,0.4,0.6,read_women
0.2,0.2,0.1,0.0,0.5,0.30000000000000004,246.6,song,0.4,0.6,read_women
0.3,0.1,0.1,0.0,0.5,0.4,246.7,song,0.5,0.5,read_men
0.3,0.1,0.1,0.0,0.5,0.4,246.8,song,0.5,0.5,read_men
0.2,0.1,0.1,0.0,0.6,0.30000000000000004,246.9,song,0.6,0.4,read_men
0.1,0.1,0.1,0.1,0.6,0.30000000000000004,247.0,song,0.6,0.4,read_men
0.2,0.2,0.0,0.0,0.6,0.2,247.1,song,0.8,0.2,read_men
0.3,0.0,0.2,0.0,0.5,0.5,247.2,song,0.6,0.4,read_men
0.1,0.3,0.0,0.1,0.5,0.2,247.3,song,0.5,0.5,read_men
0.0,0.3,0.1,0.1,0.5,0.2,247.4,song,0.4,0.6,read_women
0.1,0.3,0.1,0.1,0.4,0.30000000000000004,247.5,song,0.4,0.6,read_women
0.1,0.3,0.1,0.1,0.4,0.30000000000000004,247.6,song,0.5,0.5,read_men
0.1,0.2,0.1,0.0,0.6,0.2,247.7,song,0.4,0.6,read_women
0.2,0.3,0.0,0.0,0.5,0.2,247.8,song,0.4,0.6,read_women
0.1,0.3,0.0,0.0,0.6,0.1,247.9,song,0.5,0.5,read_men
0.2,0.2,0.0,0.0,0.6,0.2,248.0,song,0.5,0.5,read_men
0.3,0.2,0.0,0.0,0.5,0.3,248.1,song,0.5,0.5,read_men
0.2,0.3,0.1,0.0,0.4,0.30000000000000004,248.2,song,0.3,0.7,read_women
0.1,0.2,0.1,0.0,0.6,0.2,248.3,song,0.3,0.7,read_women
0.2,0.2,0.1,0.0,0.5,0.30000000000000004,248.4,song,0.3,0.7,read_women
0.2,0.2,0.1,0.0,0.5,0.30000000000000004,248.5,song,0.2,0.8,read_women
0.4,0.1,0.2,0.0,0.3,0.6000000000000001,248.6,human,0.2,0.8,read_women
0.5,0.3,0.0,0.0,0.2,0.5,248.7,human,0.3,0.7,read_women
0.4,0.3,0.0,0.0,0.3,0.4,248.8,human,0.2,0.8,read_women
0.3,0.3,0.0,0.0,0.4,0.3,248.9,song,0.3,0.7,read_women
0.4,0.2,0.1,0.0,0.3,0.5,249.0,human,0.3,0.7,read_women
0.1,0.2,0.1,0.0,0.6,0.2,249.1,song,0.3,0.7,read_women
0.2,0.2,0.1,0.0,0.5,0.30000000000000004,249.2,song,0.3,0.7,read_women
0.1,0.4,0.0,0.0,0.5,0.1,249.3,song,0.2,0.8,read_women
0.1,0.4,0.2,0.0,0.3,0.30000000000000004,249.4,human_voice,0.2,0.8,read_women
0.2,0.4,0.1,0.0,0.3,0.30000000000000004,249.5,human_voice,0.2,0.8,read_women
0.2,0.4,0.2,0.0,0.2,0.4,249.6,human_voice,0.4,0.6,read_women
0.2,0.4,0.2,0.0,0.2,0.4,249.7,human_voice,0.3,0.7,read_women
0.2,0.4,0.2,0.0,0.2,0.4,249.8,human_voice,0.2,0.8,read_women
0.3,0.3,0.1,0.0,0.3,0.4,249.9,human,0.2,0.8,read_women
0.1,0.2,0.1,0.0,0.6,0.2,250.0,song,0.2,0.8,read_women
0.2,0.4,0.1,0.0,0.3,0.30000000000000004,250.1,human_voice,0.2,0.8,read_women
0.2,0.5,0.1,0.0,0.2,0.30000000000000004,250.2,human_voice,0.2,0.8,read_women
0.2,0.6,0.0,0.0,0.2,0.2,250.3,human_voice,0.3,0.7,read_women
0.1,0.5,0.1,0.0,0.3,0.2,250.4,human_voice,0.3,0.7,read_women
0.2,0.4,0.2,0.0,0.2,0.4,250.5,human_voice,0.2,0.8,read_women
0.2,0.4,0.2,0.0,0.2,0.4,250.6,human_voice,0.3,0.7,read_women
0.1,0.3,0.1,0.0,0.5,0.2,250.7,song,0.4,0.6,read_women
0.1,0.3,0.1,0.0,0.5,0.2,250.8,song,0.3,0.7,read_women
0.1,0.3,0.0,0.0,0.6,0.1,250.9,song,0.4,0.6,read_women
0.0,0.2,0.1,0.0,0.7,0.1,251.0,song,0.4,0.6,read_women
0.1,0.2,0.1,0.0,0.6,0.2,251.1,song,0.4,0.6,read_women
0.0,0.1,0.2,0.0,0.7,0.2,251.2,song,0.5,0.5,read_men
0.0,0.3,0.1,0.0,0.6,0.1,251.3,song,0.3,0.7,read_women
0.0,0.3,0.1,0.0,0.6,0.1,251.4,song,0.3,0.7,read_women
0.1,0.2,0.1,0.0,0.6,0.2,251.5,song,0.3,0.7,read_women
0.1,0.3,0.0,0.0,0.6,0.1,251.6,song,0.5,0.5,read_men
0.1,0.3,0.1,0.0,0.5,0.2,251.7,song,0.5,0.5,read_men
0.0,0.4,0.0,0.0,0.6,0.0,251.8,song,0.4,0.6,read_women
0.0,0.5,0.0,0.0,0.5,0.0,251.9,human_voice,0.6,0.4,read_men
0.0,0.4,0.0,0.0,0.6,0.0,252.0,song,0.3,0.7,read_women
0.0,0.2,0.2,0.0,0.6,0.2,252.1,song,0.5,0.5,read_men
0.0,0.3,0.3,0.0,0.4,0.3,252.2,song,0.5,0.5,read_men
0.0,0.2,0.2,0.0,0.6,0.2,252.3,song,0.4,0.6,read_women
0.1,0.1,0.2,0.1,0.5,0.4,252.4,song,0.5,0.5,read_men
0.0,0.1,0.2,0.1,0.6,0.30000000000000004,252.5,song,0.4,0.6,read_women
0.1,0.3,0.2,0.1,0.3,0.4,252.6,human_voice,0.4,0.6,read_women
0.1,0.2,0.2,0.1,0.4,0.4,252.7,song,0.4,0.6,read_women
0.0,0.2,0.2,0.1,0.5,0.30000000000000004,252.8,song,0.5,0.5,read_men
0.0,0.3,0.2,0.1,0.4,0.30000000000000004,252.9,song,0.4,0.6,read_women
0.0,0.2,0.2,0.1,0.5,0.30000000000000004,253.0,song,0.5,0.5,read_men
0.1,0.2,0.3,0.1,0.3,0.5,253.1,life,0.5,0.5,read_men
0.0,0.2,0.4,0.0,0.4,0.4,253.2,life,0.4,0.6,read_women
0.1,0.2,0.3,0.0,0.4,0.4,253.3,song,0.4,0.6,read_women
0.2,0.3,0.3,0.0,0.2,0.5,253.4,human_voice,0.5,0.5,read_men
0.1,0.2,0.3,0.0,0.4,0.4,253.5,song,0.4,0.6,read_women
0.1,0.4,0.3,0.0,0.2,0.4,253.6,human_voice,0.5,0.5,read_men
0.2,0.2,0.2,0.0,0.4,0.4,253.7,song,0.6,0.4,read_men
0.2,0.2,0.2,0.0,0.4,0.4,253.8,song,0.6,0.4,read_men
0.2,0.0,0.1,0.0,0.7,0.30000000000000004,253.9,song,0.4,0.6,read_women
0.6,0.2,0.0,0.0,0.2,0.6,254.0,human,0.4,0.6,read_women
0.6,0.1,0.0,0.0,0.3,0.6,254.1,human,0.3,0.7,read_women
0.6,0.0,0.0,0.0,0.4,0.6,254.2,human,0.4,0.6,read_women
0.2,0.0,0.2,0.0,0.6,0.4,254.3,song,0.3,0.7,read_women
0.3,0.0,0.0,0.0,0.7,0.3,254.4,song,0.3,0.7,read_women
0.2,0.0,0.1,0.0,0.7,0.30000000000000004,254.5,song,0.1,0.9,read_women
0.3,0.0,0.1,0.0,0.6,0.4,254.6,song,0.3,0.7,read_women
0.4,0.0,0.2,0.0,0.4,0.6000000000000001,254.7,human,0.4,0.6,read_women
0.3,0.1,0.1,0.0,0.5,0.4,254.8,song,0.2,0.8,read_women
0.3,0.0,0.3,0.0,0.4,0.6,254.9,song,0.5,0.5,read_men
0.3,0.0,0.4,0.0,0.3,0.7,255.0,life,0.5,0.5,read_men
0.4,0.2,0.1,0.0,0.3,0.5,255.1,human,0.4,0.6,read_women
0.3,0.1,0.4,0.0,0.2,0.7,255.2,life,0.3,0.7,read_women
0.4,0.0,0.2,0.0,0.4,0.6000000000000001,255.3,human,0.4,0.6,read_women
0.3,0.0,0.4,0.0,0.3,0.7,255.4,life,0.4,0.6,read_women
0.3,0.0,0.2,0.0,0.5,0.5,255.5,song,0.5,0.5,read_men
0.2,0.0,0.4,0.0,0.4,0.6000000000000001,255.6,life,0.5,0.5,read_men
0.2,0.2,0.2,0.0,0.4,0.4,255.7,song,0.5,0.5,read_men
0.1,0.2,0.2,0.0,0.5,0.30000000000000004,255.8,song,0.4,0.6,read_women
